resp.id,ques,alt,choice,none,policytype,cost,year,distance,org,adopters
315,9,2,0,2,ban,14,2035,5,greenpeace,0.45
315,9,3,0,2,ban,19,2035,2,greenpeace,0.76
315,9,4,0,1,0,0,0,0,0,0
315,10,1,3,2,ban,9,2045,2,dp,0.23
315,10,2,0,2,subsidies,4,2055,10,ccc,0.45
315,10,3,0,2,subsidies,4,2055,10,dp,0.98
315,10,4,0,1,0,0,0,0,0,0
315,11,1,2,2,subsidies,14,2055,50,rp,0.01
315,11,2,0,2,subsidies,9,2035,50,greenpeace,0.45
315,11,3,0,2,tax,14,2025,50,dp,0.23
315,11,4,0,1,0,0,0,0,0,0
315,12,1,4,2,tax,9,2055,2,rp,0.23
315,12,2,0,2,ban,14,2045,50,greenpeace,0.01
315,12,3,0,2,subsidies,9,2045,2,rp,0.23
315,12,4,0,1,0,0,0,0,0,0
315,13,1,2,2,ban,19,2055,2,ccc,0.23
315,13,2,0,2,subsidies,9,2035,2,dp,0.45
315,13,3,0,2,ban,9,2035,5,dp,0.01
315,13,4,0,1,0,0,0,0,0,0
315,14,1,2,2,tax,19,2025,50,rp,0.76
315,14,2,0,2,ban,4,2035,10,greenpeace,0.45
315,14,3,0,2,ban,19,2055,5,rp,0.23
315,14,4,0,1,0,0,0,0,0,0
317,1,1,2,2,subsidies,19,2045,5,rp,0.76
317,1,2,0,2,tax,9,2035,5,ccc,0.45
317,1,3,0,2,subsidies,14,2055,10,rp,0.45
317,1,4,0,1,0,0,0,0,0,0
317,2,1,2,2,subsidies,19,2045,5,ccc,0.23
317,2,2,0,2,subsidies,19,2025,5,dp,0.98
317,2,3,0,2,subsidies,9,2045,2,dp,0.45
317,2,4,0,1,0,0,0,0,0,0
317,3,1,2,2,tax,4,2055,5,dp,0.23
317,3,2,0,2,tax,14,2035,5,greenpeace,0.76
317,3,3,0,2,tax,19,2055,10,rp,0.98
317,3,4,0,1,0,0,0,0,0,0
317,4,1,1,2,tax,4,2025,10,dp,0.23
317,4,2,0,2,ban,4,2045,50,ccc,0.01
317,4,3,0,2,tax,9,2045,2,rp,0.23
317,4,4,0,1,0,0,0,0,0,0
317,5,1,1,2,subsidies,4,2045,10,dp,0.23
317,5,2,0,2,ban,9,2025,10,greenpeace,0.23
317,5,3,0,2,tax,14,2045,2,rp,0.98
317,5,4,0,1,0,0,0,0,0,0
317,6,1,1,2,ban,19,2045,2,ccc,0.76
317,6,2,0,2,subsidies,9,2055,50,dp,0.23
317,6,3,0,2,subsidies,9,2055,50,rp,0.45
317,6,4,0,1,0,0,0,0,0,0
317,7,1,2,2,ban,9,2045,2,ccc,0.01
317,7,2,0,2,ban,9,2045,5,greenpeace,0.23
317,7,3,0,2,ban,19,2025,2,greenpeace,0.01
317,7,4,0,1,0,0,0,0,0,0
317,8,1,2,2,ban,19,2045,50,greenpeace,0.76
317,8,2,0,2,subsidies,9,2025,5,ccc,0.76
317,8,3,0,2,tax,19,2055,10,ccc,0.23
317,8,4,0,1,0,0,0,0,0,0
317,9,1,3,2,ban,19,2035,5,greenpeace,0.01
317,9,2,0,2,subsidies,19,2025,2,rp,0.45
317,9,3,0,2,ban,9,2055,10,dp,0.98
317,9,4,0,1,0,0,0,0,0,0
317,10,1,2,2,ban,9,2035,50,ccc,0.01
317,10,2,0,2,ban,14,2025,5,greenpeace,0.23
317,10,3,0,2,ban,14,2055,50,greenpeace,0.01
317,10,4,0,1,0,0,0,0,0,0
317,11,1,3,2,subsidies,14,2045,10,greenpeace,0.01
317,11,2,0,2,ban,4,2045,50,ccc,0.23
317,11,3,0,2,tax,4,2025,2,greenpeace,0.76
317,11,4,0,1,0,0,0,0,0,0
317,12,1,3,2,subsidies,14,2025,5,rp,0.45
317,12,2,0,2,tax,9,2035,10,greenpeace,0.23
317,12,3,0,2,subsidies,19,2035,2,ccc,0.76
317,12,4,0,1,0,0,0,0,0,0
317,13,1,1,2,subsidies,9,2055,5,greenpeace,0.45
317,13,2,0,2,tax,14,2035,5,rp,0.76
317,13,3,0,2,tax,14,2025,5,ccc,0.45
317,13,4,0,1,0,0,0,0,0,0
317,14,1,1,2,subsidies,4,2055,50,rp,0.98
317,14,2,0,2,subsidies,9,2055,50,ccc,0.45
317,14,3,0,2,subsidies,14,2055,2,dp,0.01
317,14,4,0,1,0,0,0,0,0,0
318,1,1,2,2,tax,19,2025,5,ccc,0.76
318,1,2,0,2,subsidies,9,2055,2,greenpeace,0.98
318,1,3,0,2,ban,9,2035,50,ccc,0.23
318,1,4,0,1,0,0,0,0,0,0
318,2,1,2,2,ban,4,2025,2,rp,0.76
318,2,2,0,2,tax,9,2025,50,ccc,0.76
318,2,3,0,2,ban,14,2045,50,dp,0.45
318,2,4,0,1,0,0,0,0,0,0
318,3,1,3,2,subsidies,4,2045,2,greenpeace,0.23
318,3,2,0,2,tax,4,2055,10,ccc,0.98
318,3,3,0,2,subsidies,4,2025,50,ccc,0.76
318,3,4,0,1,0,0,0,0,0,0
318,4,1,3,2,subsidies,14,2025,50,greenpeace,0.01
318,4,2,0,2,ban,14,2055,5,rp,0.45
318,4,3,0,2,ban,9,2025,10,dp,0.45
318,4,4,0,1,0,0,0,0,0,0
318,5,1,4,2,tax,19,2035,5,ccc,0.23
318,5,2,0,2,subsidies,14,2035,50,greenpeace,0.01
318,5,3,0,2,ban,14,2025,2,ccc,0.01
318,5,4,0,1,0,0,0,0,0,0
318,6,1,1,2,ban,4,2055,10,rp,0.76
318,6,2,0,2,ban,19,2025,2,ccc,0.45
318,6,3,0,2,subsidies,14,2055,50,greenpeace,0.45
318,6,4,0,1,0,0,0,0,0,0
318,7,1,4,2,subsidies,19,2055,2,ccc,0.01
318,7,2,0,2,tax,9,2035,5,rp,0.01
318,7,3,0,2,subsidies,9,2035,10,ccc,0.01
318,7,4,0,1,0,0,0,0,0,0
318,8,1,1,2,tax,4,2025,5,greenpeace,0.23
318,8,2,0,2,tax,19,2025,10,greenpeace,0.01
318,8,3,0,2,ban,19,2055,10,dp,0.45
318,8,4,0,1,0,0,0,0,0,0
318,9,1,2,2,ban,9,2045,10,dp,0.23
318,9,2,0,2,tax,14,2045,10,greenpeace,0.76
318,9,3,0,2,tax,19,2045,10,dp,0.01
318,9,4,0,1,0,0,0,0,0,0
318,10,1,1,2,ban,14,2035,2,rp,0.98
318,10,2,0,2,subsidies,19,2035,5,ccc,0.76
318,10,3,0,2,tax,19,2055,5,dp,0.98
318,10,4,0,1,0,0,0,0,0,0
318,11,1,4,2,ban,9,2045,2,rp,0.23
318,11,2,0,2,ban,9,2035,50,rp,0.01
318,11,3,0,2,subsidies,19,2035,2,greenpeace,0.23
318,11,4,0,1,0,0,0,0,0,0
318,12,1,2,2,ban,9,2045,5,rp,0.45
318,12,2,0,2,ban,4,2025,5,ccc,0.45
318,12,3,0,2,tax,14,2025,5,dp,0.45
318,12,4,0,1,0,0,0,0,0,0
318,13,1,2,2,ban,9,2035,50,dp,0.23
318,13,2,0,2,tax,4,2045,2,greenpeace,0.45
318,13,3,0,2,subsidies,14,2045,10,rp,0.98
318,13,4,0,1,0,0,0,0,0,0
318,14,1,2,2,subsidies,4,2035,50,rp,0.98
318,14,2,0,2,tax,9,2025,10,dp,0.45
318,14,3,0,2,ban,9,2045,50,greenpeace,0.01
318,14,4,0,1,0,0,0,0,0,0
319,1,1,2,2,subsidies,19,2045,5,greenpeace,0.45
319,1,2,0,2,ban,9,2055,5,ccc,0.98
319,1,3,0,2,ban,4,2025,10,dp,0.45
319,1,4,0,1,0,0,0,0,0,0
319,2,1,4,2,ban,19,2025,2,dp,0.01
319,2,2,0,2,tax,4,2045,50,greenpeace,0.45
319,2,3,0,2,subsidies,14,2025,5,ccc,0.01
319,2,4,0,1,0,0,0,0,0,0
319,3,1,1,2,subsidies,9,2055,50,ccc,0.23
319,3,2,0,2,subsidies,14,2035,50,greenpeace,0.45
319,3,3,0,2,ban,19,2045,2,greenpeace,0.23
319,3,4,0,1,0,0,0,0,0,0
319,4,1,2,2,ban,14,2035,10,greenpeace,0.45
319,4,2,0,2,ban,9,2025,50,rp,0.76
319,4,3,0,2,subsidies,4,2035,10,rp,0.23
319,4,4,0,1,0,0,0,0,0,0
319,5,1,1,2,ban,9,2055,5,greenpeace,0.98
319,5,2,0,2,subsidies,19,2045,50,dp,0.45
319,5,3,0,2,tax,14,2025,50,dp,0.23
319,5,4,0,1,0,0,0,0,0,0
319,6,1,4,2,tax,9,2045,2,greenpeace,0.01
319,6,2,0,2,subsidies,14,2055,50,rp,0.01
319,6,3,0,2,tax,9,2025,10,rp,0.01
319,6,4,0,1,0,0,0,0,0,0
319,7,1,2,2,tax,9,2045,50,dp,0.76
319,7,2,0,2,tax,4,2025,50,rp,0.45
319,7,3,0,2,subsidies,4,2055,10,greenpeace,0.98
319,7,4,0,1,0,0,0,0,0,0
319,8,1,1,2,subsidies,4,2055,5,ccc,0.98
319,8,2,0,2,tax,4,2035,5,greenpeace,0.76
319,8,3,0,2,subsidies,19,2055,50,dp,0.01
319,8,4,0,1,0,0,0,0,0,0
319,9,1,1,2,tax,4,2045,5,ccc,0.98
319,9,2,0,2,tax,4,2035,50,dp,0.01
319,9,3,0,2,tax,4,2045,2,greenpeace,0.01
319,9,4,0,1,0,0,0,0,0,0
319,10,1,1,2,ban,4,2055,5,ccc,0.98
319,10,2,0,2,subsidies,4,2035,2,rp,0.01
319,10,3,0,2,ban,19,2025,5,dp,0.76
319,10,4,0,1,0,0,0,0,0,0
319,11,1,3,2,tax,4,2035,2,ccc,0.01
319,11,2,0,2,subsidies,14,2035,50,rp,0.45
319,11,3,0,2,subsidies,4,2025,2,rp,0.76
319,11,4,0,1,0,0,0,0,0,0
319,12,1,3,2,subsidies,14,2025,5,rp,0.01
319,12,2,0,2,subsidies,19,2045,5,ccc,0.01
319,12,3,0,2,subsidies,4,2055,10,dp,0.23
319,12,4,0,1,0,0,0,0,0,0
319,13,1,1,2,ban,9,2025,50,rp,0.01
319,13,2,0,2,ban,19,2025,2,dp,0.23
319,13,3,0,2,tax,14,2035,5,ccc,0.45
319,13,4,0,1,0,0,0,0,0,0
319,14,1,1,2,tax,4,2035,50,ccc,0.98
319,14,2,0,2,tax,19,2045,2,greenpeace,0.01
319,14,3,0,2,subsidies,14,2035,10,greenpeace,0.76
319,14,4,0,1,0,0,0,0,0,0
320,1,1,1,2,subsidies,19,2035,50,ccc,0.98
320,1,2,0,2,ban,19,2045,50,dp,0.98
320,1,3,0,2,subsidies,9,2025,2,ccc,0.01
320,1,4,0,1,0,0,0,0,0,0
320,2,1,3,2,tax,4,2055,10,rp,0.23
320,2,2,0,2,ban,4,2055,50,rp,0.01
320,2,3,0,2,subsidies,4,2025,2,ccc,0.98
320,2,4,0,1,0,0,0,0,0,0
320,3,1,2,2,ban,19,2035,5,ccc,0.98
320,3,2,0,2,tax,14,2045,10,ccc,0.76
320,3,3,0,2,tax,9,2045,10,rp,0.45
320,3,4,0,1,0,0,0,0,0,0
320,4,1,3,2,tax,4,2055,5,rp,0.23
320,4,2,0,2,subsidies,19,2035,2,ccc,0.45
320,4,3,0,2,tax,4,2035,50,dp,0.45
320,4,4,0,1,0,0,0,0,0,0
320,5,1,1,2,tax,9,2055,10,rp,0.76
320,5,2,0,2,subsidies,4,2055,50,greenpeace,0.23
320,5,3,0,2,tax,19,2025,10,dp,0.45
320,5,4,0,1,0,0,0,0,0,0
320,6,1,1,2,ban,4,2055,5,ccc,0.45
320,6,2,0,2,tax,4,2055,10,rp,0.23
320,6,3,0,2,tax,14,2045,10,dp,0.76
320,6,4,0,1,0,0,0,0,0,0
320,7,1,2,2,ban,4,2045,10,rp,0.23
320,7,2,0,2,subsidies,4,2035,5,rp,0.23
320,7,3,0,2,ban,14,2025,5,ccc,0.76
320,7,4,0,1,0,0,0,0,0,0
320,8,1,1,2,subsidies,4,2025,10,dp,0.76
320,8,2,0,2,subsidies,14,2025,50,rp,0.98
320,8,3,0,2,tax,19,2055,50,greenpeace,0.45
320,8,4,0,1,0,0,0,0,0,0
320,9,1,2,2,ban,19,2025,5,ccc,0.23
320,9,2,0,2,ban,4,2055,2,ccc,0.23
320,9,3,0,2,subsidies,14,2055,5,dp,0.23
320,9,4,0,1,0,0,0,0,0,0
320,10,1,3,2,ban,14,2045,10,rp,0.01
320,10,2,0,2,tax,4,2025,5,dp,0.45
320,10,3,0,2,ban,4,2045,10,ccc,0.98
320,10,4,0,1,0,0,0,0,0,0
320,11,1,3,2,subsidies,14,2035,5,rp,0.45
320,11,2,0,2,tax,14,2045,5,rp,0.23
320,11,3,0,2,subsidies,14,2025,50,dp,0.98
320,11,4,0,1,0,0,0,0,0,0
320,12,1,1,2,subsidies,9,2045,10,greenpeace,0.76
320,12,2,0,2,ban,14,2025,2,ccc,0.45
320,12,3,0,2,ban,19,2035,2,greenpeace,0.23
320,12,4,0,1,0,0,0,0,0,0
320,13,1,1,2,subsidies,4,2035,5,ccc,0.23
320,13,2,0,2,tax,9,2045,5,dp,0.45
320,13,3,0,2,ban,4,2055,5,rp,0.45
320,13,4,0,1,0,0,0,0,0,0
320,14,1,1,2,tax,14,2045,10,dp,0.98
320,14,2,0,2,tax,9,2025,5,rp,0.45
320,14,3,0,2,ban,14,2055,10,rp,0.23
320,14,4,0,1,0,0,0,0,0,0
322,1,1,1,2,tax,9,2025,5,rp,0.98
322,1,2,0,2,subsidies,9,2045,2,ccc,0.98
322,1,3,0,2,tax,19,2035,10,dp,0.45
322,1,4,0,1,0,0,0,0,0,0
322,2,1,2,2,ban,19,2025,5,ccc,0.23
322,2,2,0,2,tax,4,2055,10,rp,0.45
322,2,3,0,2,ban,14,2045,2,ccc,0.01
322,2,4,0,1,0,0,0,0,0,0
322,3,1,3,2,subsidies,19,2045,5,greenpeace,0.23
322,3,2,0,2,ban,4,2055,5,dp,0.23
322,3,3,0,2,tax,4,2045,10,rp,0.45
322,3,4,0,1,0,0,0,0,0,0
322,4,1,2,2,subsidies,9,2025,50,rp,0.23
322,4,2,0,2,tax,4,2035,50,greenpeace,0.76
322,4,3,0,2,tax,4,2055,2,rp,0.45
322,4,4,0,1,0,0,0,0,0,0
322,5,1,2,2,tax,19,2025,5,dp,0.01
322,5,2,0,2,subsidies,19,2035,50,rp,0.98
322,5,3,0,2,tax,14,2025,50,rp,0.23
322,5,4,0,1,0,0,0,0,0,0
322,6,1,2,2,subsidies,14,2035,50,ccc,0.76
322,6,2,0,2,subsidies,4,2055,50,rp,0.98
322,6,3,0,2,tax,9,2025,50,dp,0.76
322,6,4,0,1,0,0,0,0,0,0
322,7,1,1,2,subsidies,14,2025,50,ccc,0.23
322,7,2,0,2,tax,19,2025,10,rp,0.01
322,7,3,0,2,subsidies,14,2035,2,rp,0.45
322,7,4,0,1,0,0,0,0,0,0
322,8,1,1,2,tax,4,2025,5,rp,0.98
322,8,2,0,2,tax,14,2055,10,ccc,0.23
322,8,3,0,2,subsidies,9,2035,5,rp,0.76
322,8,4,0,1,0,0,0,0,0,0
322,9,1,1,2,ban,4,2035,10,ccc,0.45
322,9,2,0,2,subsidies,19,2025,50,rp,0.76
322,9,3,0,2,subsidies,4,2045,5,greenpeace,0.01
322,9,4,0,1,0,0,0,0,0,0
322,10,1,3,2,tax,19,2025,2,rp,0.01
322,10,2,0,2,tax,9,2035,2,greenpeace,0.23
322,10,3,0,2,tax,4,2045,2,ccc,0.98
322,10,4,0,1,0,0,0,0,0,0
322,11,1,2,2,ban,14,2025,2,greenpeace,0.23
322,11,2,0,2,ban,14,2035,5,ccc,0.98
322,11,3,0,2,subsidies,19,2045,5,greenpeace,0.98
322,11,4,0,1,0,0,0,0,0,0
322,12,1,2,2,tax,14,2045,10,rp,0.23
322,12,2,0,2,tax,9,2045,50,ccc,0.76
322,12,3,0,2,tax,4,2055,10,ccc,0.76
322,12,4,0,1,0,0,0,0,0,0
322,13,1,1,2,tax,9,2025,2,ccc,0.76
322,13,2,0,2,subsidies,9,2055,50,ccc,0.76
322,13,3,0,2,tax,4,2045,5,ccc,0.01
322,13,4,0,1,0,0,0,0,0,0
322,14,1,3,2,ban,14,2035,50,greenpeace,0.45
322,14,2,0,2,ban,9,2035,50,greenpeace,0.45
322,14,3,0,2,ban,14,2035,50,rp,0.98
322,14,4,0,1,0,0,0,0,0,0
323,1,1,3,2,tax,9,2045,2,dp,0.23
323,1,2,0,2,subsidies,9,2045,5,rp,0.23
323,1,3,0,2,tax,4,2055,10,dp,0.76
323,1,4,0,1,0,0,0,0,0,0
323,2,1,2,2,tax,4,2045,2,greenpeace,0.23
323,2,2,0,2,tax,4,2045,2,greenpeace,0.76
323,2,3,0,2,tax,14,2035,5,dp,0.76
323,2,4,0,1,0,0,0,0,0,0
323,3,1,4,2,tax,19,2055,2,dp,0.23
323,3,2,0,2,subsidies,19,2025,50,ccc,0.01
323,3,3,0,2,tax,9,2055,2,rp,0.23
323,3,4,0,1,0,0,0,0,0,0
323,4,1,1,2,tax,19,2055,10,greenpeace,0.76
323,4,2,0,2,subsidies,14,2055,2,ccc,0.23
323,4,3,0,2,ban,9,2025,2,ccc,0.45
323,4,4,0,1,0,0,0,0,0,0
323,5,1,1,2,tax,9,2035,10,dp,0.98
323,5,2,0,2,subsidies,14,2055,2,ccc,0.45
323,5,3,0,2,subsidies,4,2045,2,ccc,0.98
323,5,4,0,1,0,0,0,0,0,0
323,6,1,2,2,ban,4,2055,50,dp,0.45
323,6,2,0,2,ban,19,2025,50,greenpeace,0.98
323,6,3,0,2,subsidies,19,2025,5,rp,0.45
323,6,4,0,1,0,0,0,0,0,0
323,7,1,2,2,tax,19,2035,50,rp,0.01
323,7,2,0,2,ban,4,2025,10,rp,0.76
323,7,3,0,2,tax,14,2055,5,ccc,0.23
323,7,4,0,1,0,0,0,0,0,0
323,8,1,1,2,tax,19,2025,2,dp,0.98
323,8,2,0,2,subsidies,9,2045,10,rp,0.45
323,8,3,0,2,ban,4,2055,50,dp,0.01
323,8,4,0,1,0,0,0,0,0,0
323,9,1,1,2,subsidies,4,2025,2,dp,0.45
323,9,2,0,2,subsidies,9,2025,50,rp,0.76
323,9,3,0,2,ban,14,2025,5,greenpeace,0.45
323,9,4,0,1,0,0,0,0,0,0
323,10,1,2,2,tax,14,2055,50,rp,0.45
323,10,2,0,2,tax,4,2025,5,ccc,0.23
323,10,3,0,2,tax,19,2035,10,rp,0.76
323,10,4,0,1,0,0,0,0,0,0
323,11,1,3,2,tax,4,2035,50,greenpeace,0.23
323,11,2,0,2,tax,4,2035,50,dp,0.23
323,11,3,0,2,tax,4,2035,10,rp,0.76
323,11,4,0,1,0,0,0,0,0,0
323,12,1,2,2,subsidies,9,2055,2,dp,0.01
323,12,2,0,2,ban,9,2025,10,rp,0.98
323,12,3,0,2,subsidies,14,2055,50,dp,0.76
323,12,4,0,1,0,0,0,0,0,0
323,13,1,1,2,subsidies,4,2055,10,greenpeace,0.45
323,13,2,0,2,subsidies,19,2055,2,rp,0.45
323,13,3,0,2,ban,4,2055,2,greenpeace,0.45
323,13,4,0,1,0,0,0,0,0,0
323,14,1,3,2,subsidies,9,2055,2,greenpeace,0.45
323,14,2,0,2,ban,19,2055,5,greenpeace,0.76
323,14,3,0,2,ban,19,2045,50,dp,0.98
323,14,4,0,1,0,0,0,0,0,0
324,1,1,2,2,tax,14,2055,50,ccc,0.01
324,1,2,0,2,subsidies,9,2055,50,ccc,0.45
324,1,3,0,2,subsidies,9,2025,50,rp,0.01
324,1,4,0,1,0,0,0,0,0,0
324,2,1,3,2,subsidies,19,2055,10,greenpeace,0.01
324,2,2,0,2,tax,19,2045,5,rp,0.23
324,2,3,0,2,tax,4,2045,50,ccc,0.23
324,2,4,0,1,0,0,0,0,0,0
324,3,1,1,2,subsidies,14,2025,10,ccc,0.45
324,3,2,0,2,subsidies,9,2055,2,ccc,0.45
324,3,3,0,2,tax,19,2025,10,rp,0.98
324,3,4,0,1,0,0,0,0,0,0
324,4,1,1,2,tax,19,2035,5,greenpeace,0.98
324,4,2,0,2,tax,4,2035,2,greenpeace,0.01
324,4,3,0,2,ban,19,2045,50,rp,0.98
324,4,4,0,1,0,0,0,0,0,0
324,5,1,2,2,ban,19,2055,50,ccc,0.98
324,5,2,0,2,tax,9,2045,5,dp,0.45
324,5,3,0,2,subsidies,19,2045,5,greenpeace,0.45
324,5,4,0,1,0,0,0,0,0,0
324,6,1,2,2,ban,14,2035,10,dp,0.45
324,6,2,0,2,subsidies,9,2025,50,ccc,0.76
324,6,3,0,2,tax,9,2055,50,ccc,0.98
324,6,4,0,1,0,0,0,0,0,0
324,7,1,1,2,ban,14,2025,50,dp,0.45
324,7,2,0,2,ban,19,2035,2,dp,0.45
324,7,3,0,2,tax,19,2035,10,ccc,0.45
324,7,4,0,1,0,0,0,0,0,0
324,8,1,4,2,tax,19,2025,10,dp,0.01
324,8,2,0,2,subsidies,19,2035,10,ccc,0.45
324,8,3,0,2,tax,19,2045,5,rp,0.01
324,8,4,0,1,0,0,0,0,0,0
324,9,1,2,2,ban,4,2025,50,rp,0.01
324,9,2,0,2,subsidies,4,2045,50,ccc,0.76
324,9,3,0,2,ban,19,2035,2,rp,0.01
324,9,4,0,1,0,0,0,0,0,0
324,10,1,1,2,tax,4,2055,5,dp,0.45
324,10,2,0,2,subsidies,14,2035,5,dp,0.23
324,10,3,0,2,tax,19,2025,5,greenpeace,0.76
324,10,4,0,1,0,0,0,0,0,0
324,11,1,1,2,tax,4,2025,2,greenpeace,0.45
324,11,2,0,2,ban,9,2025,10,greenpeace,0.01
324,11,3,0,2,ban,4,2055,2,dp,0.76
324,11,4,0,1,0,0,0,0,0,0
324,12,1,1,2,subsidies,14,2045,5,greenpeace,0.45
324,12,2,0,2,ban,19,2035,10,dp,0.76
324,12,3,0,2,subsidies,19,2045,2,dp,0.76
324,12,4,0,1,0,0,0,0,0,0
324,13,1,2,2,ban,19,2045,5,ccc,0.23
324,13,2,0,2,subsidies,9,2045,50,greenpeace,0.76
324,13,3,0,2,tax,4,2035,50,ccc,0.23
324,13,4,0,1,0,0,0,0,0,0
324,14,1,1,2,ban,19,2055,10,greenpeace,0.98
324,14,2,0,2,tax,9,2045,5,rp,0.76
324,14,3,0,2,tax,19,2055,50,dp,0.23
324,14,4,0,1,0,0,0,0,0,0
325,1,1,2,2,subsidies,14,2035,10,greenpeace,0.98
325,1,2,0,2,ban,9,2025,50,dp,0.45
325,1,3,0,2,tax,19,2055,50,rp,0.98
325,1,4,0,1,0,0,0,0,0,0
325,2,1,3,2,subsidies,9,2045,2,ccc,0.01
325,2,2,0,2,subsidies,19,2055,5,rp,0.98
325,2,3,0,2,tax,9,2035,2,ccc,0.98
325,2,4,0,1,0,0,0,0,0,0
325,3,1,1,2,tax,4,2025,2,greenpeace,0.45
325,3,2,0,2,ban,14,2045,10,greenpeace,0.98
325,3,3,0,2,subsidies,9,2035,50,greenpeace,0.76
325,3,4,0,1,0,0,0,0,0,0
325,4,1,2,2,tax,19,2035,10,greenpeace,0.23
325,4,2,0,2,ban,4,2025,5,dp,0.98
325,4,3,0,2,ban,4,2045,2,dp,0.98
325,4,4,0,1,0,0,0,0,0,0
325,5,1,3,2,tax,19,2055,2,greenpeace,0.23
325,5,2,0,2,ban,19,2055,50,rp,0.76
325,5,3,0,2,subsidies,9,2055,2,greenpeace,0.76
325,5,4,0,1,0,0,0,0,0,0
325,6,1,3,2,tax,14,2045,10,dp,0.23
325,6,2,0,2,tax,14,2035,10,ccc,0.76
325,6,3,0,2,ban,19,2035,50,ccc,0.98
325,6,4,0,1,0,0,0,0,0,0
325,7,1,4,2,subsidies,14,2035,10,rp,0.01
325,7,2,0,2,subsidies,19,2035,5,ccc,0.01
325,7,3,0,2,tax,14,2025,10,rp,0.01
325,7,4,0,1,0,0,0,0,0,0
325,8,1,1,2,ban,14,2035,5,greenpeace,0.76
325,8,2,0,2,ban,9,2025,10,dp,0.01
325,8,3,0,2,subsidies,19,2025,5,rp,0.98
325,8,4,0,1,0,0,0,0,0,0
325,9,1,3,2,ban,14,2045,50,rp,0.23
325,9,2,0,2,tax,4,2045,50,ccc,0.23
325,9,3,0,2,tax,4,2035,2,dp,0.45
325,9,4,0,1,0,0,0,0,0,0
325,10,1,4,2,subsidies,4,2045,10,rp,0.01
325,10,2,0,2,subsidies,19,2035,50,rp,0.01
325,10,3,0,2,tax,19,2045,5,greenpeace,0.45
325,10,4,0,1,0,0,0,0,0,0
325,11,1,1,2,subsidies,14,2045,5,greenpeace,0.76
325,11,2,0,2,tax,14,2045,10,ccc,0.23
325,11,3,0,2,tax,19,2045,10,greenpeace,0.45
325,11,4,0,1,0,0,0,0,0,0
325,12,1,2,2,tax,9,2025,50,rp,0.98
325,12,2,0,2,ban,9,2045,5,dp,0.98
325,12,3,0,2,tax,14,2055,2,rp,0.76
325,12,4,0,1,0,0,0,0,0,0
325,13,1,3,2,ban,4,2025,50,ccc,0.01
325,13,2,0,2,subsidies,14,2025,5,dp,0.01
325,13,3,0,2,subsidies,9,2035,5,rp,0.98
325,13,4,0,1,0,0,0,0,0,0
325,14,1,4,2,ban,19,2035,5,greenpeace,0.23
325,14,2,0,2,ban,4,2045,2,dp,0.01
325,14,3,0,2,subsidies,19,2035,10,rp,0.76
325,14,4,0,1,0,0,0,0,0,0
327,1,1,3,2,subsidies,4,2025,50,dp,0.01
327,1,2,0,2,ban,4,2055,50,ccc,0.45
327,1,3,0,2,subsidies,9,2025,10,dp,0.76
327,1,4,0,1,0,0,0,0,0,0
327,2,1,3,2,ban,19,2025,10,rp,0.98
327,2,2,0,2,ban,14,2025,5,dp,0.98
327,2,3,0,2,subsidies,9,2035,5,greenpeace,0.98
327,2,4,0,1,0,0,0,0,0,0
327,3,1,2,2,subsidies,14,2045,10,greenpeace,0.23
327,3,2,0,2,subsidies,4,2045,10,greenpeace,0.23
327,3,3,0,2,ban,4,2055,2,ccc,0.98
327,3,4,0,1,0,0,0,0,0,0
327,4,1,2,2,subsidies,14,2025,10,dp,0.01
327,4,2,0,2,subsidies,9,2025,50,greenpeace,0.45
327,4,3,0,2,ban,14,2045,5,rp,0.45
327,4,4,0,1,0,0,0,0,0,0
327,5,1,1,2,tax,4,2025,50,greenpeace,0.23
327,5,2,0,2,subsidies,19,2055,10,greenpeace,0.98
327,5,3,0,2,subsidies,9,2055,50,dp,0.01
327,5,4,0,1,0,0,0,0,0,0
327,6,1,1,2,ban,19,2025,10,dp,0.45
327,6,2,0,2,subsidies,14,2045,2,greenpeace,0.45
327,6,3,0,2,subsidies,19,2035,50,rp,0.23
327,6,4,0,1,0,0,0,0,0,0
327,7,1,1,2,ban,14,2025,50,dp,0.45
327,7,2,0,2,subsidies,19,2025,50,ccc,0.98
327,7,3,0,2,subsidies,14,2045,2,greenpeace,0.45
327,7,4,0,1,0,0,0,0,0,0
327,8,1,1,2,subsidies,19,2045,10,dp,0.98
327,8,2,0,2,tax,9,2055,10,ccc,0.23
327,8,3,0,2,tax,14,2045,2,rp,0.76
327,8,4,0,1,0,0,0,0,0,0
327,9,1,2,2,subsidies,14,2045,2,dp,0.01
327,9,2,0,2,ban,9,2035,2,ccc,0.76
327,9,3,0,2,tax,9,2045,50,dp,0.23
327,9,4,0,1,0,0,0,0,0,0
327,10,1,2,2,tax,9,2055,2,greenpeace,0.01
327,10,2,0,2,tax,14,2045,5,ccc,0.45
327,10,3,0,2,subsidies,9,2025,5,greenpeace,0.01
327,10,4,0,1,0,0,0,0,0,0
327,11,1,2,2,ban,14,2045,5,greenpeace,0.45
327,11,2,0,2,tax,9,2035,2,greenpeace,0.98
327,11,3,0,2,ban,14,2035,5,ccc,0.76
327,11,4,0,1,0,0,0,0,0,0
327,12,1,1,2,subsidies,14,2055,2,dp,0.76
