resp.id,ques,alt,choice,none,accessibility,authentication,customisation,video,adopters
272,14,4,0,1,0,0,0,0,0
273,1,1,3,2,mobile,multi_factor,high,one_to_one,0.23
273,1,2,0,2,mobile,two_factor,medium,multi_person,0.23
273,1,3,0,2,mobile,multi_factor,low,one_to_one,0.45
273,1,4,0,1,0,0,0,0,0
273,2,1,1,2,web,multi_factor,medium,multi_person,0.98
273,2,2,0,2,mobile,multi_factor,low,one_to_one,0.98
273,2,3,0,2,mobile,multi_factor,high,one_to_one,0.98
273,2,4,0,1,0,0,0,0,0
273,3,1,2,2,mobile,two_factor,low,multi_person,0.76
273,3,2,0,2,web,multi_factor,low,multi_person,0.98
273,3,3,0,2,mobile,two_factor,medium,multi_person,0.45
273,3,4,0,1,0,0,0,0,0
273,4,1,1,2,mobile,two_factor,medium,multi_person,0.98
273,4,2,0,2,mobile,simple,medium,multi_person,0.98
273,4,3,0,2,web,multi_factor,low,one_to_one,0.98
273,4,4,0,1,0,0,0,0,0
273,5,1,1,2,mobile,two_factor,medium,multi_person,0.76
273,5,2,0,2,mobile,multi_factor,low,one_to_one,0.45
273,5,3,0,2,mobile,simple,high,one_to_one,0.45
273,5,4,0,1,0,0,0,0,0
273,6,1,3,2,mobile,multi_factor,high,multi_person,0.01
273,6,2,0,2,mobile,simple,low,multi_person,0.23
273,6,3,0,2,web,two_factor,low,multi_person,0.45
273,6,4,0,1,0,0,0,0,0
273,7,1,1,2,web,multi_factor,high,multi_person,0.98
273,7,2,0,2,web,multi_factor,low,one_to_one,0.76
273,7,3,0,2,mobile,simple,low,multi_person,0.45
273,7,4,0,1,0,0,0,0,0
273,8,1,2,2,web,simple,medium,multi_person,0.45
273,8,2,0,2,web,two_factor,low,one_to_one,0.76
273,8,3,0,2,web,two_factor,high,multi_person,0.01
273,8,4,0,1,0,0,0,0,0
273,9,1,3,2,web,multi_factor,low,one_to_one,0.45
273,9,2,0,2,web,multi_factor,high,one_to_one,0.01
273,9,3,0,2,web,two_factor,high,multi_person,0.98
273,9,4,0,1,0,0,0,0,0
273,10,1,3,2,mobile,simple,high,multi_person,0.01
273,10,2,0,2,web,simple,medium,multi_person,0.23
273,10,3,0,2,mobile,simple,medium,multi_person,0.45
273,10,4,0,1,0,0,0,0,0
273,11,1,2,2,web,two_factor,low,one_to_one,0.23
273,11,2,0,2,web,multi_factor,medium,one_to_one,0.98
273,11,3,0,2,mobile,multi_factor,medium,one_to_one,0.98
273,11,4,0,1,0,0,0,0,0
273,12,1,2,2,web,two_factor,high,one_to_one,0.45
273,12,2,0,2,mobile,simple,high,one_to_one,0.76
273,12,3,0,2,web,simple,medium,one_to_one,0.76
273,12,4,0,1,0,0,0,0,0
273,13,1,1,2,mobile,simple,medium,one_to_one,0.76
273,13,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
273,13,3,0,2,mobile,multi_factor,high,one_to_one,0.76
273,13,4,0,1,0,0,0,0,0
273,14,1,3,2,web,multi_factor,low,one_to_one,0.23
273,14,2,0,2,web,two_factor,high,one_to_one,0.76
273,14,3,0,2,mobile,simple,high,one_to_one,0.98
273,14,4,0,1,0,0,0,0,0
274,1,1,2,2,mobile,multi_factor,medium,one_to_one,0.23
274,1,2,0,2,web,two_factor,high,multi_person,0.45
274,1,3,0,2,web,two_factor,medium,one_to_one,0.45
274,1,4,0,1,0,0,0,0,0
274,2,1,1,2,mobile,simple,high,multi_person,0.98
274,2,2,0,2,web,two_factor,high,one_to_one,0.45
274,2,3,0,2,mobile,multi_factor,high,multi_person,0.98
274,2,4,0,1,0,0,0,0,0
274,3,1,3,2,mobile,multi_factor,low,one_to_one,0.01
274,3,2,0,2,web,multi_factor,high,one_to_one,0.01
274,3,3,0,2,web,simple,medium,one_to_one,0.98
274,3,4,0,1,0,0,0,0,0
274,4,1,1,2,mobile,two_factor,high,multi_person,0.76
274,4,2,0,2,web,simple,low,multi_person,0.45
274,4,3,0,2,web,simple,high,multi_person,0.45
274,4,4,0,1,0,0,0,0,0
274,5,1,1,2,mobile,simple,low,one_to_one,0.98
274,5,2,0,2,web,multi_factor,medium,one_to_one,0.98
274,5,3,0,2,mobile,multi_factor,high,multi_person,0.76
274,5,4,0,1,0,0,0,0,0
274,6,1,3,2,web,two_factor,high,one_to_one,0.45
274,6,2,0,2,mobile,two_factor,high,multi_person,0.45
274,6,3,0,2,web,simple,medium,multi_person,0.98
274,6,4,0,1,0,0,0,0,0
274,7,1,2,2,web,two_factor,high,multi_person,0.01
274,7,2,0,2,mobile,simple,high,one_to_one,0.98
274,7,3,0,2,mobile,multi_factor,high,one_to_one,0.23
274,7,4,0,1,0,0,0,0,0
274,8,1,3,2,web,multi_factor,high,one_to_one,0.45
274,8,2,0,2,web,multi_factor,high,multi_person,0.23
274,8,3,0,2,web,multi_factor,high,one_to_one,0.76
274,8,4,0,1,0,0,0,0,0
274,9,1,3,2,web,two_factor,low,one_to_one,0.76
274,9,2,0,2,mobile,two_factor,low,multi_person,0.23
274,9,3,0,2,mobile,multi_factor,medium,multi_person,0.98
274,9,4,0,1,0,0,0,0,0
274,10,1,1,2,web,simple,high,one_to_one,0.45
274,10,2,0,2,web,two_factor,medium,multi_person,0.01
274,10,3,0,2,mobile,multi_factor,low,multi_person,0.01
274,10,4,0,1,0,0,0,0,0
274,11,1,1,2,web,two_factor,medium,multi_person,0.76
274,11,2,0,2,mobile,multi_factor,low,one_to_one,0.76
274,11,3,0,2,mobile,simple,high,multi_person,0.45
274,11,4,0,1,0,0,0,0,0
274,12,1,3,2,web,simple,high,multi_person,0.01
274,12,2,0,2,mobile,two_factor,medium,multi_person,0.01
274,12,3,0,2,web,simple,medium,multi_person,0.45
274,12,4,0,1,0,0,0,0,0
274,13,1,1,2,web,simple,high,multi_person,0.45
274,13,2,0,2,mobile,simple,low,one_to_one,0.76
274,13,3,0,2,mobile,multi_factor,low,multi_person,0.01
274,13,4,0,1,0,0,0,0,0
274,14,1,1,2,mobile,two_factor,low,multi_person,0.76
274,14,2,0,2,web,multi_factor,low,multi_person,0.01
274,14,3,0,2,mobile,two_factor,low,multi_person,0.45
274,14,4,0,1,0,0,0,0,0
275,1,1,2,2,mobile,two_factor,low,one_to_one,0.01
275,1,2,0,2,mobile,two_factor,high,one_to_one,0.23
275,1,3,0,2,mobile,multi_factor,low,multi_person,0.23
275,1,4,0,1,0,0,0,0,0
275,2,1,3,2,web,two_factor,high,one_to_one,0.01
275,2,2,0,2,mobile,simple,high,multi_person,0.01
275,2,3,0,2,web,simple,medium,multi_person,0.76
275,2,4,0,1,0,0,0,0,0
275,3,1,3,2,web,multi_factor,low,one_to_one,0.01
275,3,2,0,2,mobile,simple,high,one_to_one,0.01
275,3,3,0,2,web,two_factor,high,one_to_one,0.76
275,3,4,0,1,0,0,0,0,0
275,4,1,3,2,web,simple,low,one_to_one,0.23
275,4,2,0,2,mobile,simple,low,multi_person,0.23
275,4,3,0,2,web,multi_factor,low,multi_person,0.45
275,4,4,0,1,0,0,0,0,0
275,5,1,1,2,mobile,two_factor,low,one_to_one,0.98
275,5,2,0,2,mobile,simple,high,multi_person,0.45
275,5,3,0,2,web,simple,low,multi_person,0.98
275,5,4,0,1,0,0,0,0,0
275,6,1,3,2,mobile,simple,high,one_to_one,0.01
275,6,2,0,2,mobile,multi_factor,low,one_to_one,0.45
275,6,3,0,2,web,multi_factor,medium,one_to_one,0.76
275,6,4,0,1,0,0,0,0,0
275,7,1,3,2,mobile,simple,low,one_to_one,0.45
275,7,2,0,2,web,two_factor,medium,one_to_one,0.23
275,7,3,0,2,mobile,two_factor,low,multi_person,0.98
275,7,4,0,1,0,0,0,0,0
275,8,1,2,2,mobile,simple,high,multi_person,0.01
275,8,2,0,2,mobile,multi_factor,high,one_to_one,0.76
275,8,3,0,2,web,simple,high,one_to_one,0.45
275,8,4,0,1,0,0,0,0,0
275,9,1,1,2,web,simple,high,multi_person,0.23
275,9,2,0,2,web,multi_factor,low,one_to_one,0.23
275,9,3,0,2,mobile,two_factor,high,one_to_one,0.23
275,9,4,0,1,0,0,0,0,0
275,10,1,1,2,mobile,multi_factor,high,multi_person,0.76
275,10,2,0,2,mobile,simple,low,multi_person,0.76
275,10,3,0,2,mobile,simple,low,one_to_one,0.23
275,10,4,0,1,0,0,0,0,0
275,11,1,1,2,mobile,simple,high,one_to_one,0.76
275,11,2,0,2,web,two_factor,high,multi_person,0.23
275,11,3,0,2,web,two_factor,low,one_to_one,0.01
275,11,4,0,1,0,0,0,0,0
275,12,1,3,2,mobile,simple,low,one_to_one,0.01
275,12,2,0,2,web,multi_factor,high,one_to_one,0.45
275,12,3,0,2,mobile,multi_factor,medium,multi_person,0.98
275,12,4,0,1,0,0,0,0,0
275,13,1,1,2,web,simple,medium,one_to_one,0.76
275,13,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
275,13,3,0,2,web,multi_factor,medium,one_to_one,0.45
275,13,4,0,1,0,0,0,0,0
275,14,1,2,2,mobile,two_factor,low,multi_person,0.23
275,14,2,0,2,mobile,simple,high,multi_person,0.98
275,14,3,0,2,web,multi_factor,high,one_to_one,0.23
275,14,4,0,1,0,0,0,0,0
276,1,1,2,2,mobile,two_factor,high,one_to_one,0.76
276,1,2,0,2,web,two_factor,low,one_to_one,0.98
276,1,3,0,2,web,simple,high,one_to_one,0.23
276,1,4,0,1,0,0,0,0,0
276,2,1,3,2,mobile,multi_factor,high,multi_person,0.01
276,2,2,0,2,web,simple,low,multi_person,0.23
276,2,3,0,2,web,two_factor,medium,multi_person,0.45
276,2,4,0,1,0,0,0,0,0
276,3,1,1,2,web,simple,low,one_to_one,0.76
276,3,2,0,2,web,simple,high,one_to_one,0.45
276,3,3,0,2,mobile,multi_factor,medium,one_to_one,0.23
276,3,4,0,1,0,0,0,0,0
276,4,1,1,2,web,two_factor,low,one_to_one,0.98
276,4,2,0,2,mobile,two_factor,low,one_to_one,0.76
276,4,3,0,2,web,multi_factor,medium,multi_person,0.45
276,4,4,0,1,0,0,0,0,0
276,5,1,2,2,web,two_factor,low,one_to_one,0.01
276,5,2,0,2,web,multi_factor,low,one_to_one,0.98
276,5,3,0,2,web,simple,high,multi_person,0.01
276,5,4,0,1,0,0,0,0,0
276,6,1,1,2,web,two_factor,medium,one_to_one,0.76
276,6,2,0,2,web,two_factor,medium,multi_person,0.01
276,6,3,0,2,mobile,two_factor,low,multi_person,0.01
276,6,4,0,1,0,0,0,0,0
276,7,1,3,2,mobile,simple,medium,multi_person,0.01
276,7,2,0,2,web,simple,medium,one_to_one,0.01
276,7,3,0,2,mobile,two_factor,medium,multi_person,0.76
276,7,4,0,1,0,0,0,0,0
276,8,1,1,2,mobile,simple,medium,multi_person,0.76
276,8,2,0,2,mobile,multi_factor,medium,one_to_one,0.23
276,8,3,0,2,mobile,multi_factor,low,multi_person,0.45
276,8,4,0,1,0,0,0,0,0
276,9,1,2,2,mobile,simple,low,multi_person,0.45
276,9,2,0,2,web,two_factor,medium,multi_person,0.76
276,9,3,0,2,web,two_factor,medium,multi_person,0.23
276,9,4,0,1,0,0,0,0,0
276,10,1,3,2,mobile,simple,low,one_to_one,0.01
276,10,2,0,2,mobile,multi_factor,low,one_to_one,0.01
276,10,3,0,2,mobile,multi_factor,high,multi_person,0.45
276,10,4,0,1,0,0,0,0,0
276,11,1,3,2,mobile,two_factor,high,one_to_one,0.45
276,11,2,0,2,mobile,simple,high,one_to_one,0.45
276,11,3,0,2,mobile,two_factor,medium,multi_person,0.98
276,11,4,0,1,0,0,0,0,0
276,12,1,2,2,web,multi_factor,high,one_to_one,0.01
276,12,2,0,2,mobile,multi_factor,high,multi_person,0.98
276,12,3,0,2,mobile,two_factor,medium,multi_person,0.98
276,12,4,0,1,0,0,0,0,0
276,13,1,4,2,mobile,two_factor,low,one_to_one,0.01
276,13,2,0,2,web,multi_factor,low,multi_person,0.01
276,13,3,0,2,web,two_factor,low,multi_person,0.23
276,13,4,0,1,0,0,0,0,0
276,14,1,2,2,web,two_factor,medium,multi_person,0.45
276,14,2,0,2,web,two_factor,low,one_to_one,0.76
276,14,3,0,2,web,multi_factor,medium,one_to_one,0.01
276,14,4,0,1,0,0,0,0,0
277,1,1,3,2,web,two_factor,low,one_to_one,0.01
277,1,2,0,2,mobile,two_factor,medium,multi_person,0.23
277,1,3,0,2,web,simple,low,multi_person,0.45
277,1,4,0,1,0,0,0,0,0
277,2,1,1,2,web,simple,medium,multi_person,0.76
277,2,2,0,2,web,simple,low,multi_person,0.76
277,2,3,0,2,mobile,simple,high,multi_person,0.45
277,2,4,0,1,0,0,0,0,0
277,3,1,3,2,mobile,multi_factor,low,multi_person,0.45
277,3,2,0,2,mobile,two_factor,low,multi_person,0.23
277,3,3,0,2,mobile,simple,medium,one_to_one,0.98
277,3,4,0,1,0,0,0,0,0
277,4,1,3,2,mobile,simple,medium,multi_person,0.45
277,4,2,0,2,web,multi_factor,medium,multi_person,0.01
277,4,3,0,2,web,multi_factor,medium,multi_person,0.76
277,4,4,0,1,0,0,0,0,0
277,5,1,2,2,mobile,multi_factor,low,one_to_one,0.23
277,5,2,0,2,web,multi_factor,medium,multi_person,0.98
277,5,3,0,2,web,two_factor,high,one_to_one,0.76
277,5,4,0,1,0,0,0,0,0
277,6,1,1,2,web,two_factor,medium,multi_person,0.45
277,6,2,0,2,mobile,simple,medium,multi_person,0.23
277,6,3,0,2,web,simple,medium,multi_person,0.01
277,6,4,0,1,0,0,0,0,0
277,7,1,2,2,web,simple,high,one_to_one,0.01
277,7,2,0,2,web,simple,high,multi_person,0.98
277,7,3,0,2,web,two_factor,medium,one_to_one,0.23
277,7,4,0,1,0,0,0,0,0
277,8,1,2,2,mobile,two_factor,medium,one_to_one,0.76
277,8,2,0,2,web,simple,low,one_to_one,0.98
277,8,3,0,2,web,two_factor,medium,one_to_one,0.98
277,8,4,0,1,0,0,0,0,0
277,9,1,3,2,mobile,two_factor,high,multi_person,0.76
277,9,2,0,2,web,simple,high,one_to_one,0.76
277,9,3,0,2,web,two_factor,high,multi_person,0.98
277,9,4,0,1,0,0,0,0,0
277,10,1,2,2,web,two_factor,low,one_to_one,0.01
277,10,2,0,2,web,simple,low,multi_person,0.98
277,10,3,0,2,mobile,multi_factor,low,one_to_one,0.98
277,10,4,0,1,0,0,0,0,0
277,11,1,1,2,web,two_factor,medium,multi_person,0.45
277,11,2,0,2,web,two_factor,high,one_to_one,0.01
277,11,3,0,2,mobile,multi_factor,high,one_to_one,0.23
277,11,4,0,1,0,0,0,0,0
277,12,1,2,2,mobile,simple,high,multi_person,0.01
277,12,2,0,2,mobile,two_factor,low,multi_person,0.98
277,12,3,0,2,mobile,simple,low,multi_person,0.23
277,12,4,0,1,0,0,0,0,0
277,13,1,2,2,mobile,multi_factor,medium,one_to_one,0.76
277,13,2,0,2,web,multi_factor,low,one_to_one,0.98
277,13,3,0,2,web,multi_factor,high,multi_person,0.76
277,13,4,0,1,0,0,0,0,0
277,14,1,2,2,mobile,two_factor,low,one_to_one,0.01
277,14,2,0,2,web,two_factor,medium,multi_person,0.23
277,14,3,0,2,web,simple,medium,one_to_one,0.23
277,14,4,0,1,0,0,0,0,0
279,1,1,3,2,mobile,multi_factor,low,one_to_one,0.98
279,1,2,0,2,mobile,two_factor,high,one_to_one,0.98
279,1,3,0,2,web,simple,medium,multi_person,0.98
279,1,4,0,1,0,0,0,0,0
279,2,1,1,2,mobile,two_factor,high,multi_person,0.98
279,2,2,0,2,mobile,simple,high,multi_person,0.23
279,2,3,0,2,mobile,multi_factor,low,multi_person,0.98
279,2,4,0,1,0,0,0,0,0
279,3,1,2,2,web,simple,medium,multi_person,0.45
279,3,2,0,2,web,multi_factor,low,multi_person,0.98
279,3,3,0,2,mobile,two_factor,medium,multi_person,0.45
279,3,4,0,1,0,0,0,0,0
279,4,1,3,2,mobile,simple,high,multi_person,0.76
279,4,2,0,2,mobile,two_factor,medium,multi_person,0.98
279,4,3,0,2,web,two_factor,high,multi_person,0.98
279,4,4,0,1,0,0,0,0,0
279,5,1,1,2,mobile,two_factor,high,multi_person,0.45
279,5,2,0,2,web,two_factor,high,multi_person,0.23
279,5,3,0,2,web,simple,high,one_to_one,0.45
279,5,4,0,1,0,0,0,0,0
279,6,1,3,2,web,multi_factor,low,multi_person,0.76
279,6,2,0,2,mobile,two_factor,high,one_to_one,0.23
279,6,3,0,2,web,simple,medium,one_to_one,0.98
279,6,4,0,1,0,0,0,0,0
279,7,1,2,2,web,two_factor,low,multi_person,0.23
279,7,2,0,2,mobile,multi_factor,low,multi_person,0.76
279,7,3,0,2,web,two_factor,medium,one_to_one,0.23
279,7,4,0,1,0,0,0,0,0
279,8,1,2,2,web,multi_factor,high,one_to_one,0.76
279,8,2,0,2,web,simple,low,one_to_one,0.98
279,8,3,0,2,web,simple,high,one_to_one,0.01
279,8,4,0,1,0,0,0,0,0
279,9,1,1,2,web,two_factor,low,one_to_one,0.98
279,9,2,0,2,mobile,simple,medium,one_to_one,0.01
279,9,3,0,2,web,two_factor,medium,one_to_one,0.23
279,9,4,0,1,0,0,0,0,0
279,10,1,2,2,web,multi_factor,medium,one_to_one,0.01
279,10,2,0,2,mobile,two_factor,low,one_to_one,0.98
279,10,3,0,2,mobile,simple,low,multi_person,0.45
279,10,4,0,1,0,0,0,0,0
279,11,1,2,2,mobile,multi_factor,high,one_to_one,0.76
279,11,2,0,2,web,two_factor,medium,one_to_one,0.76
279,11,3,0,2,web,simple,medium,multi_person,0.01
279,11,4,0,1,0,0,0,0,0
279,12,1,1,2,mobile,multi_factor,medium,multi_person,0.98
279,12,2,0,2,mobile,two_factor,low,one_to_one,0.01
279,12,3,0,2,mobile,two_factor,medium,one_to_one,0.98
279,12,4,0,1,0,0,0,0,0
279,13,1,3,2,mobile,simple,medium,multi_person,0.45
279,13,2,0,2,mobile,two_factor,low,multi_person,0.01
279,13,3,0,2,web,simple,medium,multi_person,0.98
279,13,4,0,1,0,0,0,0,0
279,14,1,1,2,mobile,two_factor,high,multi_person,0.76
279,14,2,0,2,mobile,multi_factor,high,multi_person,0.01
279,14,3,0,2,mobile,multi_factor,low,multi_person,0.23
279,14,4,0,1,0,0,0,0,0
280,1,1,2,2,mobile,multi_factor,low,multi_person,0.01
280,1,2,0,2,mobile,multi_factor,high,multi_person,0.98
280,1,3,0,2,web,two_factor,low,one_to_one,0.01
280,1,4,0,1,0,0,0,0,0
280,2,1,1,2,mobile,two_factor,high,one_to_one,0.45
280,2,2,0,2,web,two_factor,low,multi_person,0.23
280,2,3,0,2,web,simple,medium,one_to_one,0.23
280,2,4,0,1,0,0,0,0,0
280,3,1,1,2,web,two_factor,medium,one_to_one,0.45
280,3,2,0,2,web,two_factor,medium,multi_person,0.23
280,3,3,0,2,web,simple,medium,multi_person,0.23
280,3,4,0,1,0,0,0,0,0
280,4,1,2,2,mobile,simple,medium,multi_person,0.23
280,4,2,0,2,mobile,multi_factor,low,multi_person,0.45
280,4,3,0,2,mobile,multi_factor,high,one_to_one,0.01
280,4,4,0,1,0,0,0,0,0
280,5,1,1,2,mobile,multi_factor,high,multi_person,0.76
280,5,2,0,2,mobile,two_factor,low,one_to_one,0.76
280,5,3,0,2,web,multi_factor,low,one_to_one,0.01
280,5,4,0,1,0,0,0,0,0
280,6,1,3,2,web,multi_factor,medium,multi_person,0.01
280,6,2,0,2,mobile,simple,medium,one_to_one,0.76
280,6,3,0,2,mobile,two_factor,high,one_to_one,0.98
280,6,4,0,1,0,0,0,0,0
280,7,1,2,2,mobile,simple,medium,multi_person,0.23
280,7,2,0,2,web,two_factor,medium,multi_person,0.76
280,7,3,0,2,web,multi_factor,high,multi_person,0.76
280,7,4,0,1,0,0,0,0,0
280,8,1,2,2,mobile,two_factor,low,multi_person,0.23
280,8,2,0,2,mobile,simple,medium,one_to_one,0.76
280,8,3,0,2,web,simple,high,one_to_one,0.01
280,8,4,0,1,0,0,0,0,0
280,9,1,3,2,web,two_factor,high,one_to_one,0.23
280,9,2,0,2,web,multi_factor,medium,one_to_one,0.45
280,9,3,0,2,mobile,two_factor,low,one_to_one,0.76
280,9,4,0,1,0,0,0,0,0
280,10,1,4,2,mobile,multi_factor,medium,one_to_one,0.01
280,10,2,0,2,web,two_factor,low,multi_person,0.01
280,10,3,0,2,web,two_factor,high,one_to_one,0.01
280,10,4,0,1,0,0,0,0,0
280,11,1,1,2,mobile,two_factor,low,one_to_one,0.76
280,11,2,0,2,mobile,two_factor,medium,one_to_one,0.45
280,11,3,0,2,mobile,simple,low,one_to_one,0.01
280,11,4,0,1,0,0,0,0,0
280,12,1,1,2,web,simple,low,one_to_one,0.76
280,12,2,0,2,mobile,two_factor,low,one_to_one,0.01
280,12,3,0,2,web,simple,high,multi_person,0.23
280,12,4,0,1,0,0,0,0,0
280,13,1,2,2,web,two_factor,low,multi_person,0.76
280,13,2,0,2,mobile,multi_factor,medium,one_to_one,0.98
280,13,3,0,2,mobile,two_factor,medium,one_to_one,0.98
280,13,4,0,1,0,0,0,0,0
280,14,1,4,2,web,two_factor,medium,one_to_one,0.23
280,14,2,0,2,web,multi_factor,low,multi_person,0.01
280,14,3,0,2,mobile,two_factor,high,multi_person,0.01
280,14,4,0,1,0,0,0,0,0
281,1,1,1,2,mobile,two_factor,medium,one_to_one,0.98
281,1,2,0,2,web,two_factor,medium,multi_person,0.45
281,1,3,0,2,mobile,multi_factor,high,multi_person,0.45
281,1,4,0,1,0,0,0,0,0
281,2,1,2,2,web,two_factor,high,multi_person,0.76
281,2,2,0,2,mobile,multi_factor,high,multi_person,0.98
281,2,3,0,2,mobile,multi_factor,medium,multi_person,0.98
281,2,4,0,1,0,0,0,0,0
281,3,1,2,2,web,two_factor,medium,one_to_one,0.45
281,3,2,0,2,web,two_factor,high,multi_person,0.45
281,3,3,0,2,mobile,simple,low,one_to_one,0.76
281,3,4,0,1,0,0,0,0,0
281,4,1,1,2,web,multi_factor,high,multi_person,0.76
281,4,2,0,2,mobile,simple,low,one_to_one,0.01
281,4,3,0,2,web,simple,medium,multi_person,0.01
281,4,4,0,1,0,0,0,0,0
281,5,1,3,2,web,multi_factor,low,one_to_one,0.01
281,5,2,0,2,mobile,multi_factor,medium,one_to_one,0.01
281,5,3,0,2,web,simple,medium,multi_person,0.98
281,5,4,0,1,0,0,0,0,0
281,6,1,1,2,web,simple,high,one_to_one,0.76
281,6,2,0,2,web,multi_factor,low,one_to_one,0.01
281,6,3,0,2,mobile,simple,high,multi_person,0.45
281,6,4,0,1,0,0,0,0,0
281,7,1,3,2,web,multi_factor,low,one_to_one,0.76
281,7,2,0,2,web,simple,low,one_to_one,0.23
281,7,3,0,2,web,multi_factor,medium,one_to_one,0.76
281,7,4,0,1,0,0,0,0,0
281,8,1,1,2,mobile,simple,high,one_to_one,0.98
281,8,2,0,2,web,multi_factor,medium,one_to_one,0.76
281,8,3,0,2,web,simple,high,one_to_one,0.23
281,8,4,0,1,0,0,0,0,0
281,9,1,1,2,mobile,two_factor,high,multi_person,0.45
281,9,2,0,2,web,simple,low,one_to_one,0.23
281,9,3,0,2,mobile,two_factor,high,one_to_one,0.01
281,9,4,0,1,0,0,0,0,0
281,10,1,3,2,web,two_factor,low,one_to_one,0.45
281,10,2,0,2,web,multi_factor,low,one_to_one,0.23
281,10,3,0,2,web,two_factor,medium,one_to_one,0.45
281,10,4,0,1,0,0,0,0,0
281,11,1,2,2,web,two_factor,high,multi_person,0.01
281,11,2,0,2,web,simple,medium,one_to_one,0.45
281,11,3,0,2,mobile,two_factor,high,multi_person,0.23
281,11,4,0,1,0,0,0,0,0
281,12,1,3,2,web,multi_factor,high,one_to_one,0.45
281,12,2,0,2,web,multi_factor,low,multi_person,0.23
281,12,3,0,2,mobile,multi_factor,medium,one_to_one,0.76
281,12,4,0,1,0,0,0,0,0
281,13,1,1,2,mobile,two_factor,medium,one_to_one,0.76
281,13,2,0,2,web,simple,high,one_to_one,0.01
281,13,3,0,2,mobile,simple,high,multi_person,0.01
281,13,4,0,1,0,0,0,0,0
281,14,1,2,2,mobile,multi_factor,low,one_to_one,0.45
281,14,2,0,2,mobile,simple,medium,one_to_one,0.45
281,14,3,0,2,web,simple,high,multi_person,0.01
281,14,4,0,1,0,0,0,0,0
282,1,1,2,2,web,simple,high,one_to_one,0.23
282,1,2,0,2,mobile,multi_factor,high,multi_person,0.76
282,1,3,0,2,mobile,two_factor,medium,multi_person,0.01
282,1,4,0,1,0,0,0,0,0
282,2,1,2,2,web,simple,high,multi_person,0.23
282,2,2,0,2,mobile,simple,medium,one_to_one,0.98
282,2,3,0,2,mobile,two_factor,medium,one_to_one,0.01
282,2,4,0,1,0,0,0,0,0
282,3,1,1,2,mobile,simple,high,multi_person,0.23
282,3,2,0,2,mobile,multi_factor,low,one_to_one,0.76
282,3,3,0,2,mobile,two_factor,medium,multi_person,0.23
282,3,4,0,1,0,0,0,0,0
282,4,1,1,2,mobile,multi_factor,low,one_to_one,0.98
282,4,2,0,2,web,two_factor,low,multi_person,0.01
282,4,3,0,2,web,multi_factor,high,multi_person,0.45
282,4,4,0,1,0,0,0,0,0
282,5,1,2,2,web,simple,low,multi_person,0.98
282,5,2,0,2,web,two_factor,medium,multi_person,0.98
282,5,3,0,2,mobile,multi_factor,high,multi_person,0.23
282,5,4,0,1,0,0,0,0,0
282,6,1,3,2,web,two_factor,low,multi_person,0.01
282,6,2,0,2,mobile,multi_factor,low,multi_person,0.23
282,6,3,0,2,mobile,simple,medium,multi_person,0.76
282,6,4,0,1,0,0,0,0,0
282,7,1,4,2,mobile,simple,low,one_to_one,0.01
282,7,2,0,2,web,multi_factor,low,one_to_one,0.01
282,7,3,0,2,mobile,two_factor,low,one_to_one,0.23
282,7,4,0,1,0,0,0,0,0
282,8,1,1,2,mobile,two_factor,medium,multi_person,0.76
282,8,2,0,2,mobile,two_factor,high,one_to_one,0.01
282,8,3,0,2,web,simple,medium,one_to_one,0.45
282,8,4,0,1,0,0,0,0,0
282,9,1,1,2,mobile,simple,medium,one_to_one,0.76
282,9,2,0,2,web,multi_factor,high,one_to_one,0.76
282,9,3,0,2,mobile,two_factor,high,multi_person,0.23
282,9,4,0,1,0,0,0,0,0
282,10,1,1,2,mobile,multi_factor,medium,one_to_one,0.45
282,10,2,0,2,mobile,two_factor,medium,one_to_one,0.01
282,10,3,0,2,mobile,two_factor,low,one_to_one,0.01
282,10,4,0,1,0,0,0,0,0
282,11,1,2,2,web,two_factor,medium,one_to_one,0.01
282,11,2,0,2,web,two_factor,high,one_to_one,0.98
282,11,3,0,2,mobile,two_factor,high,multi_person,0.45
282,11,4,0,1,0,0,0,0,0
282,12,1,4,2,mobile,multi_factor,low,multi_person,0.23
282,12,2,0,2,web,simple,low,one_to_one,0.23
282,12,3,0,2,web,two_factor,low,multi_person,0.01
282,12,4,0,1,0,0,0,0,0
282,13,1,1,2,web,two_factor,low,multi_person,0.23
282,13,2,0,2,web,multi_factor,high,multi_person,0.01
282,13,3,0,2,web,two_factor,medium,one_to_one,0.01
282,13,4,0,1,0,0,0,0,0
282,14,1,1,2,mobile,simple,low,one_to_one,0.23
282,14,2,0,2,mobile,simple,low,multi_person,0.01
282,14,3,0,2,mobile,simple,low,one_to_one,0.01
282,14,4,0,1,0,0,0,0,0
283,1,1,3,2,mobile,two_factor,high,one_to_one,0.76
283,1,2,0,2,mobile,simple,low,one_to_one,0.23
283,1,3,0,2,web,simple,medium,multi_person,0.76
283,1,4,0,1,0,0,0,0,0
283,2,1,3,2,web,simple,high,multi_person,0.23
283,2,2,0,2,web,multi_factor,high,one_to_one,0.76
283,2,3,0,2,web,multi_factor,low,one_to_one,0.98
283,2,4,0,1,0,0,0,0,0
283,3,1,1,2,web,simple,medium,one_to_one,0.76
