resp.id,ques,alt,accessibility,authentication,customisation,video,adopters,none,choice
277,6,4,0,0,0,0,0,1,0
277,7,1,mobile,multi_factor,high,multi_person,0.23,2,3
277,7,2,mobile,simple,low,one_to_one,0.01,2,0
277,7,3,web,two_factor,medium,multi_person,0.23,2,0
277,7,4,0,0,0,0,0,1,0
277,8,1,web,two_factor,medium,one_to_one,0.45,2,3
277,8,2,mobile,two_factor,high,multi_person,0.23,2,0
277,8,3,mobile,multi_factor,low,one_to_one,0.98,2,0
277,8,4,0,0,0,0,0,1,0
277,9,1,mobile,simple,high,multi_person,0.01,2,2
277,9,2,web,simple,low,one_to_one,0.98,2,0
277,9,3,web,multi_factor,high,multi_person,0.45,2,0
277,9,4,0,0,0,0,0,1,0
277,10,1,web,simple,medium,multi_person,0.01,2,2
277,10,2,web,two_factor,high,one_to_one,0.98,2,0
277,10,3,mobile,multi_factor,low,one_to_one,0.76,2,0
277,10,4,0,0,0,0,0,1,0
277,11,1,web,two_factor,medium,multi_person,0.45,2,1
277,11,2,mobile,simple,low,one_to_one,0.01,2,0
277,11,3,mobile,multi_factor,medium,one_to_one,0.23,2,0
277,11,4,0,0,0,0,0,1,0
277,12,1,web,multi_factor,high,one_to_one,0.01,2,2
277,12,2,mobile,simple,high,multi_person,0.76,2,0
277,12,3,mobile,two_factor,low,one_to_one,0.45,2,0
277,12,4,0,0,0,0,0,1,0
277,13,1,web,simple,high,multi_person,0.23,2,2
277,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
277,13,3,web,multi_factor,low,one_to_one,0.45,2,0
277,13,4,0,0,0,0,0,1,0
277,14,1,mobile,multi_factor,high,multi_person,0.98,2,1
277,14,2,web,multi_factor,low,one_to_one,0.45,2,0
277,14,3,web,simple,high,multi_person,0.23,2,0
277,14,4,0,0,0,0,0,1,0
279,1,1,web,simple,medium,one_to_one,0.98,2,2
279,1,2,mobile,two_factor,high,one_to_one,0.98,2,0
279,1,3,mobile,multi_factor,medium,multi_person,0.01,2,0
279,1,4,0,0,0,0,0,1,0
279,2,1,mobile,two_factor,low,one_to_one,0.01,2,2
279,2,2,mobile,simple,medium,multi_person,0.76,2,0
279,2,3,web,simple,low,multi_person,0.23,2,0
279,2,4,0,0,0,0,0,1,0
279,3,1,web,multi_factor,medium,multi_person,0.76,2,2
279,3,2,web,multi_factor,medium,one_to_one,0.98,2,0
279,3,3,mobile,two_factor,high,one_to_one,0.01,2,0
279,3,4,0,0,0,0,0,1,0
279,4,1,mobile,two_factor,low,one_to_one,0.45,2,3
279,4,2,web,multi_factor,low,multi_person,0.23,2,0
279,4,3,mobile,simple,high,multi_person,0.45,2,0
279,4,4,0,0,0,0,0,1,0
279,5,1,web,simple,medium,one_to_one,0.76,2,2
279,5,2,mobile,two_factor,low,one_to_one,0.98,2,0
279,5,3,mobile,multi_factor,medium,multi_person,0.23,2,0
279,5,4,0,0,0,0,0,1,0
279,6,1,web,multi_factor,low,multi_person,0.01,2,3
279,6,2,mobile,simple,medium,one_to_one,0.45,2,0
279,6,3,web,two_factor,high,multi_person,0.45,2,0
279,6,4,0,0,0,0,0,1,0
279,7,1,mobile,simple,low,multi_person,0.76,2,1
279,7,2,mobile,two_factor,high,one_to_one,0.01,2,0
279,7,3,web,two_factor,low,multi_person,0.23,2,0
279,7,4,0,0,0,0,0,1,0
279,8,1,mobile,simple,high,multi_person,0.01,2,2
279,8,2,web,simple,high,one_to_one,0.76,2,0
279,8,3,web,multi_factor,medium,one_to_one,0.01,2,0
279,8,4,0,0,0,0,0,1,0
279,9,1,mobile,multi_factor,medium,one_to_one,0.98,2,1
279,9,2,web,two_factor,high,one_to_one,0.23,2,0
279,9,3,mobile,two_factor,low,multi_person,0.76,2,0
279,9,4,0,0,0,0,0,1,0
279,10,1,mobile,multi_factor,medium,multi_person,0.45,2,3
279,10,2,web,simple,medium,multi_person,0.01,2,0
279,10,3,web,simple,high,one_to_one,0.98,2,0
279,10,4,0,0,0,0,0,1,0
279,11,1,web,simple,high,multi_person,0.23,2,3
279,11,2,mobile,two_factor,low,one_to_one,0.45,2,0
279,11,3,mobile,multi_factor,medium,one_to_one,0.98,2,0
279,11,4,0,0,0,0,0,1,0
279,12,1,mobile,multi_factor,high,multi_person,0.23,2,3
279,12,2,web,simple,low,one_to_one,0.23,2,0
279,12,3,web,multi_factor,low,multi_person,0.98,2,0
279,12,4,0,0,0,0,0,1,0
279,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
279,13,2,web,simple,high,multi_person,0.23,2,0
279,13,3,web,multi_factor,low,one_to_one,0.45,2,0
279,13,4,0,0,0,0,0,1,0
279,14,1,web,simple,high,multi_person,0.23,2,2
279,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
279,14,3,web,multi_factor,low,one_to_one,0.45,2,0
279,14,4,0,0,0,0,0,1,0
280,1,1,mobile,two_factor,medium,multi_person,0.98,2,1
280,1,2,web,two_factor,medium,one_to_one,0.76,2,0
280,1,3,mobile,multi_factor,high,multi_person,0.76,2,0
280,1,4,0,0,0,0,0,1,0
280,2,1,web,multi_factor,high,multi_person,0.01,2,2
280,2,2,web,simple,medium,one_to_one,0.45,2,0
280,2,3,mobile,simple,low,one_to_one,0.23,2,0
280,2,4,0,0,0,0,0,1,0
280,3,1,mobile,simple,low,multi_person,0.01,2,3
280,3,2,mobile,multi_factor,low,multi_person,0.76,2,0
280,3,3,web,two_factor,high,one_to_one,0.98,2,0
280,3,4,0,0,0,0,0,1,0
280,4,1,mobile,two_factor,low,one_to_one,0.45,2,2
280,4,2,web,multi_factor,high,one_to_one,0.45,2,0
280,4,3,web,two_factor,medium,multi_person,0.01,2,0
280,4,4,0,0,0,0,0,1,0
280,5,1,mobile,two_factor,medium,multi_person,0.45,2,3
280,5,2,mobile,two_factor,high,one_to_one,0.23,2,0
280,5,3,web,multi_factor,low,one_to_one,0.76,2,0
280,5,4,0,0,0,0,0,1,0
280,6,1,mobile,multi_factor,high,multi_person,0.01,2,3
280,6,2,web,simple,low,one_to_one,0.45,2,0
280,6,3,web,simple,high,multi_person,0.98,2,0
280,6,4,0,0,0,0,0,1,0
280,7,1,mobile,multi_factor,medium,multi_person,0.45,2,3
280,7,2,web,simple,high,multi_person,0.23,2,0
280,7,3,web,two_factor,low,one_to_one,0.76,2,0
280,7,4,0,0,0,0,0,1,0
280,8,1,mobile,simple,medium,multi_person,0.01,2,3
280,8,2,web,multi_factor,medium,one_to_one,0.76,2,0
280,8,3,web,two_factor,medium,one_to_one,0.98,2,0
280,8,4,0,0,0,0,0,1,0
280,9,1,mobile,two_factor,high,one_to_one,0.98,2,1
280,9,2,web,two_factor,low,multi_person,0.23,2,0
280,9,3,mobile,simple,medium,one_to_one,0.45,2,0
280,9,4,0,0,0,0,0,1,0
280,10,1,web,multi_factor,low,one_to_one,0.01,2,3
280,10,2,mobile,simple,high,multi_person,0.76,2,0
280,10,3,mobile,multi_factor,low,multi_person,0.98,2,0
280,10,4,0,0,0,0,0,1,0
280,11,1,web,two_factor,high,one_to_one,0.45,2,2
280,11,2,web,simple,low,multi_person,0.76,2,0
280,11,3,mobile,multi_factor,medium,one_to_one,0.23,2,0
280,11,4,0,0,0,0,0,1,0
280,12,1,mobile,two_factor,high,one_to_one,0.23,2,2
280,12,2,web,multi_factor,medium,multi_person,0.98,2,0
280,12,3,mobile,simple,low,multi_person,0.01,2,0
280,12,4,0,0,0,0,0,1,0
280,13,1,web,simple,high,multi_person,0.23,2,2
280,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
280,13,3,web,multi_factor,low,one_to_one,0.45,2,0
280,13,4,0,0,0,0,0,1,0
280,14,1,web,simple,high,multi_person,0.23,2,2
280,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
280,14,3,web,multi_factor,low,one_to_one,0.45,2,0
280,14,4,0,0,0,0,0,1,0
281,1,1,mobile,simple,low,one_to_one,0.98,2,2
281,1,2,mobile,multi_factor,high,multi_person,0.98,2,0
281,1,3,web,two_factor,medium,multi_person,0.01,2,0
281,1,4,0,0,0,0,0,1,0
281,2,1,web,two_factor,medium,multi_person,0.45,2,2
281,2,2,mobile,multi_factor,high,one_to_one,0.76,2,0
281,2,3,mobile,simple,medium,one_to_one,0.23,2,0
281,2,4,0,0,0,0,0,1,0
281,3,1,web,multi_factor,low,multi_person,0.23,2,2
281,3,2,web,two_factor,high,one_to_one,0.76,2,0
281,3,3,web,simple,low,one_to_one,0.76,2,0
281,3,4,0,0,0,0,0,1,0
281,4,1,web,two_factor,medium,multi_person,0.23,2,3
281,4,2,mobile,multi_factor,medium,one_to_one,0.01,2,0
281,4,3,mobile,simple,high,multi_person,0.45,2,0
281,4,4,0,0,0,0,0,1,0
281,5,1,web,two_factor,low,multi_person,0.45,2,3
281,5,2,web,simple,high,one_to_one,0.01,2,0
281,5,3,mobile,simple,low,one_to_one,0.98,2,0
281,5,4,0,0,0,0,0,1,0
281,6,1,mobile,two_factor,low,multi_person,0.23,2,2
281,6,2,web,multi_factor,high,multi_person,0.76,2,0
281,6,3,mobile,simple,medium,one_to_one,0.45,2,0
281,6,4,0,0,0,0,0,1,0
281,7,1,mobile,multi_factor,low,one_to_one,0.01,2,2
281,7,2,mobile,two_factor,medium,multi_person,0.98,2,0
281,7,3,web,multi_factor,medium,one_to_one,0.98,2,0
281,7,4,0,0,0,0,0,1,0
281,8,1,web,multi_factor,low,one_to_one,0.23,2,2
281,8,2,mobile,multi_factor,high,multi_person,0.45,2,0
281,8,3,web,simple,high,multi_person,0.45,2,0
281,8,4,0,0,0,0,0,1,0
281,9,1,web,two_factor,low,one_to_one,0.76,2,2
281,9,2,mobile,simple,medium,multi_person,0.76,2,0
281,9,3,mobile,two_factor,high,one_to_one,0.23,2,0
281,9,4,0,0,0,0,0,1,0
281,10,1,web,multi_factor,medium,one_to_one,0.01,2,3
281,10,2,web,simple,low,multi_person,0.01,2,0
281,10,3,mobile,two_factor,high,multi_person,0.98,2,0
281,10,4,0,0,0,0,0,1,0
281,11,1,web,two_factor,medium,multi_person,0.23,2,2
281,11,2,web,simple,high,one_to_one,0.98,2,0
281,11,3,mobile,multi_factor,low,one_to_one,0.01,2,0
281,11,4,0,0,0,0,0,1,0
281,12,1,web,multi_factor,medium,one_to_one,0.98,2,1
281,12,2,mobile,two_factor,low,multi_person,0.76,2,0
281,12,3,mobile,simple,high,one_to_one,0.01,2,0
281,12,4,0,0,0,0,0,1,0
281,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
281,13,2,web,multi_factor,low,one_to_one,0.45,2,0
281,13,3,web,simple,high,multi_person,0.23,2,0
281,13,4,0,0,0,0,0,1,0
281,14,1,web,simple,high,multi_person,0.23,2,2
281,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
281,14,3,web,multi_factor,low,one_to_one,0.45,2,0
281,14,4,0,0,0,0,0,1,0
282,1,1,mobile,simple,low,multi_person,0.45,2,3
282,1,2,mobile,multi_factor,high,one_to_one,0.23,2,0
282,1,3,web,multi_factor,medium,multi_person,0.76,2,0
282,1,4,0,0,0,0,0,1,0
282,2,1,web,two_factor,high,one_to_one,0.45,2,1
282,2,2,web,simple,low,one_to_one,0.23,2,0
282,2,3,mobile,two_factor,medium,multi_person,0.01,2,0
282,2,4,0,0,0,0,0,1,0
282,3,1,mobile,simple,high,multi_person,0.23,2,2
282,3,2,web,two_factor,medium,multi_person,0.98,2,0
282,3,3,mobile,multi_factor,low,one_to_one,0.45,2,0
282,3,4,0,0,0,0,0,1,0
282,4,1,mobile,simple,medium,multi_person,0.76,2,1
282,4,2,web,multi_factor,low,multi_person,0.23,2,0
282,4,3,web,simple,high,multi_person,0.01,2,0
282,4,4,0,0,0,0,0,1,0
282,5,1,mobile,multi_factor,medium,multi_person,0.45,2,3
282,5,2,mobile,two_factor,low,one_to_one,0.01,2,0
282,5,3,web,two_factor,high,one_to_one,0.98,2,0
282,5,4,0,0,0,0,0,1,0
282,6,1,mobile,two_factor,low,one_to_one,0.98,2,2
282,6,2,web,multi_factor,high,multi_person,0.45,2,0
282,6,3,web,simple,medium,one_to_one,0.76,2,0
282,6,4,0,0,0,0,0,1,0
282,7,1,web,simple,medium,multi_person,0.01,2,3
282,7,2,mobile,two_factor,high,one_to_one,0.76,2,0
282,7,3,mobile,multi_factor,high,one_to_one,0.76,2,0
282,7,4,0,0,0,0,0,1,0
282,8,1,mobile,simple,low,multi_person,0.76,2,3
282,8,2,web,two_factor,low,multi_person,0.45,2,0
282,8,3,web,multi_factor,low,one_to_one,0.98,2,0
282,8,4,0,0,0,0,0,1,0
282,9,1,web,simple,medium,one_to_one,0.98,2,1
282,9,2,web,multi_factor,low,multi_person,0.45,2,0
282,9,3,mobile,two_factor,medium,one_to_one,0.23,2,0
282,9,4,0,0,0,0,0,1,0
282,10,1,mobile,multi_factor,high,multi_person,0.98,2,1
282,10,2,web,simple,medium,one_to_one,0.23,2,0
282,10,3,mobile,simple,high,multi_person,0.01,2,0
282,10,4,0,0,0,0,0,1,0
282,11,1,mobile,two_factor,low,multi_person,0.01,2,3
282,11,2,mobile,multi_factor,medium,multi_person,0.45,2,0
282,11,3,web,two_factor,high,one_to_one,0.76,2,0
282,11,4,0,0,0,0,0,1,0
282,12,1,web,two_factor,low,multi_person,0.23,2,2
282,12,2,mobile,simple,medium,one_to_one,0.98,2,0
282,12,3,web,multi_factor,high,one_to_one,0.45,2,0
282,12,4,0,0,0,0,0,1,0
282,13,1,web,multi_factor,low,one_to_one,0.45,2,3
282,13,2,web,simple,high,multi_person,0.23,2,0
282,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
282,13,4,0,0,0,0,0,1,0
282,14,1,web,simple,high,multi_person,0.23,2,2
282,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
282,14,3,web,multi_factor,low,one_to_one,0.45,2,0
282,14,4,0,0,0,0,0,1,0
283,1,1,mobile,two_factor,medium,multi_person,0.45,2,3
283,1,2,mobile,simple,low,one_to_one,0.98,2,0
283,1,3,web,multi_factor,high,multi_person,0.23,2,0
283,1,4,0,0,0,0,0,1,0
283,2,1,web,multi_factor,medium,one_to_one,0.01,2,3
283,2,2,web,simple,high,multi_person,0.23,2,0
283,2,3,mobile,two_factor,high,one_to_one,0.76,2,0
283,2,4,0,0,0,0,0,1,0
283,3,1,web,simple,low,multi_person,0.76,2,2
283,3,2,mobile,multi_factor,medium,one_to_one,0.76,2,0
283,3,3,web,simple,low,one_to_one,0.01,2,0
283,3,4,0,0,0,0,0,1,0
283,4,1,mobile,two_factor,low,one_to_one,0.45,2,2
283,4,2,mobile,multi_factor,medium,multi_person,0.23,2,0
283,4,3,web,two_factor,high,multi_person,0.01,2,0
283,4,4,0,0,0,0,0,1,0
283,5,1,mobile,multi_factor,high,multi_person,0.98,2,1
283,5,2,mobile,simple,medium,one_to_one,0.45,2,0
283,5,3,web,two_factor,low,multi_person,0.76,2,0
283,5,4,0,0,0,0,0,1,0
283,6,1,web,two_factor,medium,multi_person,0.98,2,1
283,6,2,web,multi_factor,low,one_to_one,0.01,2,0
283,6,3,mobile,simple,high,multi_person,0.23,2,0
283,6,4,0,0,0,0,0,1,0
283,7,1,web,simple,high,one_to_one,0.23,2,2
283,7,2,web,multi_factor,low,multi_person,0.98,2,0
283,7,3,mobile,two_factor,high,one_to_one,0.01,2,0
283,7,4,0,0,0,0,0,1,0
283,8,1,mobile,multi_factor,low,one_to_one,0.23,2,2
283,8,2,web,simple,medium,one_to_one,0.76,2,0
283,8,3,mobile,two_factor,medium,one_to_one,0.45,2,0
283,8,4,0,0,0,0,0,1,0
283,9,1,web,multi_factor,low,multi_person,0.01,2,3
283,9,2,web,simple,high,multi_person,0.45,2,0
283,9,3,mobile,two_factor,medium,multi_person,0.76,2,0
283,9,4,0,0,0,0,0,1,0
283,10,1,web,simple,medium,one_to_one,0.45,2,3
283,10,2,mobile,two_factor,low,one_to_one,0.98,2,0
283,10,3,web,multi_factor,medium,multi_person,0.76,2,0
283,10,4,0,0,0,0,0,1,0
283,11,1,mobile,simple,low,multi_person,0.23,2,2
283,11,2,web,two_factor,medium,one_to_one,0.23,2,0
283,11,3,mobile,multi_factor,high,multi_person,0.01,2,0
283,11,4,0,0,0,0,0,1,0
283,12,1,web,two_factor,medium,multi_person,0.76,2,3
283,12,2,mobile,multi_factor,high,one_to_one,0.45,2,0
283,12,3,mobile,multi_factor,high,one_to_one,0.98,2,0
283,12,4,0,0,0,0,0,1,0
283,13,1,web,simple,high,multi_person,0.23,2,3
283,13,2,web,multi_factor,low,one_to_one,0.45,2,0
283,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
283,13,4,0,0,0,0,0,1,0
283,14,1,web,simple,high,multi_person,0.23,2,3
283,14,2,web,multi_factor,low,one_to_one,0.45,2,0
283,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
283,14,4,0,0,0,0,0,1,0
284,1,1,mobile,simple,low,multi_person,0.98,2,2
284,1,2,web,two_factor,high,multi_person,0.98,2,0
284,1,3,web,multi_factor,high,one_to_one,0.01,2,0
284,1,4,0,0,0,0,0,1,0
284,2,1,mobile,two_factor,low,one_to_one,0.45,2,1
284,2,2,web,simple,medium,one_to_one,0.23,2,0
284,2,3,mobile,multi_factor,low,multi_person,0.01,2,0
284,2,4,0,0,0,0,0,1,0
284,3,1,mobile,simple,high,one_to_one,0.45,2,2
284,3,2,web,simple,low,multi_person,0.76,2,0
284,3,3,web,two_factor,medium,one_to_one,0.01,2,0
284,3,4,0,0,0,0,0,1,0
284,4,1,mobile,simple,medium,multi_person,0.98,2,1
284,4,2,web,multi_factor,low,one_to_one,0.76,2,0
284,4,3,mobile,two_factor,high,multi_person,0.76,2,0
284,4,4,0,0,0,0,0,1,0
284,5,1,mobile,two_factor,low,one_to_one,0.01,2,2
284,5,2,mobile,multi_factor,medium,multi_person,0.76,2,0
284,5,3,web,simple,high,one_to_one,0.23,2,0
284,5,4,0,0,0,0,0,1,0
284,6,1,web,simple,medium,multi_person,0.98,2,1
284,6,2,web,multi_factor,low,multi_person,0.45,2,0
284,6,3,mobile,two_factor,medium,one_to_one,0.01,2,0
284,6,4,0,0,0,0,0,1,0
284,7,1,mobile,multi_factor,medium,multi_person,0.98,2,1
284,7,2,mobile,two_factor,high,multi_person,0.23,2,0
284,7,3,web,simple,low,one_to_one,0.45,2,0
284,7,4,0,0,0,0,0,1,0
284,8,1,web,simple,high,multi_person,0.23,2,3
284,8,2,mobile,simple,low,multi_person,0.01,2,0
284,8,3,web,two_factor,high,one_to_one,0.98,2,0
284,8,4,0,0,0,0,0,1,0
284,9,1,mobile,multi_factor,high,one_to_one,0.76,2,1
284,9,2,mobile,two_factor,medium,one_to_one,0.23,2,0
284,9,3,web,multi_factor,medium,multi_person,0.45,2,0
284,9,4,0,0,0,0,0,1,0
284,10,1,mobile,simple,high,one_to_one,0.76,2,1
284,10,2,web,two_factor,low,multi_person,0.23,2,0
284,10,3,mobile,multi_factor,high,one_to_one,0.45,2,0
284,10,4,0,0,0,0,0,1,0
284,11,1,web,simple,medium,one_to_one,0.98,2,1
284,11,2,web,two_factor,low,one_to_one,0.76,2,0
284,11,3,web,multi_factor,low,multi_person,0.01,2,0
284,11,4,0,0,0,0,0,1,0
284,12,1,web,two_factor,low,multi_person,0.98,2,1
284,12,2,mobile,multi_factor,high,one_to_one,0.45,2,0
284,12,3,mobile,simple,medium,multi_person,0.45,2,0
284,12,4,0,0,0,0,0,1,0
284,13,1,web,multi_factor,low,one_to_one,0.45,2,3
284,13,2,web,simple,high,multi_person,0.23,2,0
284,13,3,mobile,multi_factor,high,multi_person,0.98,2,0
284,13,4,0,0,0,0,0,1,0
284,14,1,web,simple,high,multi_person,0.23,2,3
284,14,2,web,multi_factor,low,one_to_one,0.45,2,0
284,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
284,14,4,0,0,0,0,0,1,0
285,1,1,web,multi_factor,low,one_to_one,0.98,2,1
285,1,2,mobile,two_factor,high,multi_person,0.23,2,0
285,1,3,web,multi_factor,medium,one_to_one,0.01,2,0
285,1,4,0,0,0,0,0,1,0
285,2,1,mobile,simple,medium,multi_person,0.23,2,3
285,2,2,web,multi_factor,high,multi_person,0.01,2,0
285,2,3,mobile,two_factor,low,one_to_one,0.76,2,0
285,2,4,0,0,0,0,0,1,0
285,3,1,web,two_factor,low,one_to_one,0.01,2,3
285,3,2,web,simple,high,multi_person,0.23,2,0
285,3,3,mobile,simple,low,one_to_one,0.98,2,0
285,3,4,0,0,0,0,0,1,0
285,4,1,web,two_factor,low,multi_person,0.45,2,3
285,4,2,mobile,simple,medium,multi_person,0.76,2,0
285,4,3,mobile,multi_factor,medium,one_to_one,0.76,2,0
285,4,4,0,0,0,0,0,1,0
285,5,1,web,multi_factor,medium,multi_person,0.45,2,1
285,5,2,web,multi_factor,high,one_to_one,0.23,2,0
285,5,3,mobile,simple,low,multi_person,0.01,2,0
285,5,4,0,0,0,0,0,1,0
285,6,1,web,multi_factor,high,one_to_one,0.98,2,1
285,6,2,mobile,two_factor,high,multi_person,0.23,2,0
285,6,3,mobile,simple,high,one_to_one,0.45,2,0
285,6,4,0,0,0,0,0,1,0
285,7,1,mobile,two_factor,medium,multi_person,0.98,2,1
285,7,2,web,two_factor,medium,one_to_one,0.76,2,0
285,7,3,mobile,simple,low,multi_person,0.01,2,0
285,7,4,0,0,0,0,0,1,0
285,8,1,mobile,multi_factor,medium,multi_person,0.23,2,3
285,8,2,web,multi_factor,low,one_to_one,0.76,2,0
285,8,3,web,simple,high,multi_person,0.98,2,0
285,8,4,0,0,0,0,0,1,0
285,9,1,mobile,two_factor,low,one_to_one,0.23,2,2
285,9,2,web,two_factor,high,multi_person,0.76,2,0
285,9,3,web,simple,medium,multi_person,0.01,2,0
285,9,4,0,0,0,0,0,1,0
285,10,1,mobile,multi_factor,high,one_to_one,0.01,2,3
285,10,2,mobile,two_factor,medium,multi_person,0.45,2,0
285,10,3,web,simple,high,one_to_one,0.98,2,0
285,10,4,0,0,0,0,0,1,0
285,11,1,web,multi_factor,high,one_to_one,0.45,2,2
285,11,2,web,multi_factor,low,one_to_one,0.76,2,0
285,11,3,mobile,two_factor,medium,one_to_one,0.01,2,0
285,11,4,0,0,0,0,0,1,0
285,12,1,mobile,simple,low,multi_person,0.23,2,2
285,12,2,mobile,multi_factor,low,multi_person,0.76,2,0
285,12,3,web,simple,medium,one_to_one,0.45,2,0
285,12,4,0,0,0,0,0,1,0
285,13,1,mobile,multi_factor,high,multi_person,0.98,2,1
285,13,2,web,multi_factor,low,one_to_one,0.45,2,0
285,13,3,web,simple,high,multi_person,0.23,2,0
285,13,4,0,0,0,0,0,1,0
285,14,1,web,multi_factor,low,one_to_one,0.45,2,2
285,14,2,mobile,multi_factor,high,multi_person,0.98,2,0
285,14,3,web,simple,high,multi_person,0.23,2,0
285,14,4,0,0,0,0,0,1,0
286,1,1,mobile,simple,medium,one_to_one,0.45,2,3
286,1,2,web,two_factor,high,multi_person,0.23,2,0
286,1,3,mobile,two_factor,low,multi_person,0.98,2,0
286,1,4,0,0,0,0,0,1,0
286,2,1,mobile,simple,low,one_to_one,0.23,2,1
286,2,2,web,multi_factor,high,multi_person,0.01,2,0
286,2,3,web,two_factor,medium,one_to_one,0.01,2,0
286,2,4,0,0,0,0,0,1,0
286,3,1,web,multi_factor,medium,multi_person,0.98,2,1
286,3,2,web,simple,low,one_to_one,0.45,2,0
286,3,3,mobile,two_factor,low,one_to_one,0.98,2,0
286,3,4,0,0,0,0,0,1,0
286,4,1,web,two_factor,high,multi_person,0.01,2,2
286,4,2,mobile,multi_factor,low,multi_person,0.76,2,0
286,4,3,mobile,simple,medium,one_to_one,0.01,2,0
286,4,4,0,0,0,0,0,1,0
286,5,1,web,simple,high,multi_person,0.76,2,1
286,5,2,mobile,two_factor,high,one_to_one,0.45,2,0
286,5,3,web,multi_factor,medium,one_to_one,0.23,2,0
286,5,4,0,0,0,0,0,1,0
286,6,1,web,two_factor,medium,multi_person,0.23,2,3
286,6,2,mobile,multi_factor,low,one_to_one,0.23,2,0
286,6,3,mobile,simple,high,one_to_one,0.76,2,0
286,6,4,0,0,0,0,0,1,0
286,7,1,mobile,two_factor,medium,multi_person,0.01,2,3
286,7,2,mobile,simple,low,one_to_one,0.98,2,0
286,7,3,web,two_factor,high,multi_person,0.98,2,0
286,7,4,0,0,0,0,0,1,0
286,8,1,web,multi_factor,low,multi_person,0.76,2,3
286,8,2,web,two_factor,high,multi_person,0.45,2,0
286,8,3,web,simple,low,one_to_one,0.98,2,0
286,8,4,0,0,0,0,0,1,0
286,9,1,mobile,two_factor,medium,one_to_one,0.23,2,2
286,9,2,mobile,multi_factor,high,multi_person,0.76,2,0
286,9,3,web,simple,high,one_to_one,0.45,2,0
286,9,4,0,0,0,0,0,1,0
286,10,1,mobile,simple,medium,one_to_one,0.01,2,3
286,10,2,web,two_factor,low,one_to_one,0.45,2,0
286,10,3,mobile,multi_factor,high,multi_person,0.76,2,0
286,10,4,0,0,0,0,0,1,0
286,11,1,web,simple,low,one_to_one,0.01,2,3
286,11,2,mobile,multi_factor,medium,multi_person,0.23,2,0
286,11,3,web,multi_factor,high,multi_person,0.98,2,0
286,11,4,0,0,0,0,0,1,0
286,12,1,web,multi_factor,medium,one_to_one,0.98,2,1
286,12,2,mobile,two_factor,medium,multi_person,0.45,2,0
286,12,3,mobile,simple,medium,multi_person,0.23,2,0
286,12,4,0,0,0,0,0,1,0
286,13,1,web,simple,high,multi_person,0.23,2,2
286,13,2,mobile,multi_factor,high,multi_person,0.98,2,0
286,13,3,web,multi_factor,low,one_to_one,0.45,2,0
286,13,4,0,0,0,0,0,1,0
286,14,1,web,multi_factor,low,one_to_one,0.45,2,3
286,14,2,web,simple,high,multi_person,0.23,2,0
286,14,3,mobile,multi_factor,high,multi_person,0.98,2,0
286,14,4,0,0,0,0,0,1,0
287,1,1,web,two_factor,low,multi_person,0.76,2,3
287,1,2,web,simple,medium,multi_person,0.45,2,0
287,1,3,mobile,multi_factor,high,one_to_one,0.98,2,0
287,1,4,0,0,0,0,0,1,0
287,2,1,mobile,simple,high,one_to_one,0.01,2,3
287,2,2,web,two_factor,low,one_to_one,0.01,2,0
287,2,3,mobile,multi_factor,low,multi_person,0.45,2,0
287,2,4,0,0,0,0,0,1,0
287,3,1,mobile,two_factor,low,one_to_one,0.23,2,2
287,3,2,mobile,simple,high,multi_person,0.98,2,0
287,3,3,web,multi_factor,high,one_to_one,0.23,2,0
287,3,4,0,0,0,0,0,1,0
287,4,1,web,two_factor,medium,multi_person,0.01,2,2
287,4,2,mobile,multi_factor,low,multi_person,0.98,2,0
287,4,3,web,simple,high,multi_person,0.76,2,0
287,4,4,0,0,0,0,0,1,0
287,5,1,web,two_factor,medium,one_to_one,0.76,2,1
287,5,2,mobile,multi_factor,medium,one_to_one,0.45,2,0
287,5,3,web,simple,low,one_to_one,0.23,2,0
287,5,4,0,0,0,0,0,1,0
287,6,1,mobile,simple,high,one_to_one,0.98,2,2
287,6,2,web,multi_factor,medium,multi_person,0.45,2,0
287,6,3,mobile,two_factor,low,one_to_one,0.01,2,0
287,6,4,0,0,0,0,0,1,0
287,7,1,web,multi_factor,low,multi_person,0.23,2,2
287,7,2,web,two_factor,medium,multi_person,0.45,2,0
287,7,3,mobile,simple,high,multi_person,0.01,2,0
287,7,4,0,0,0,0,0,1,0
287,8,1,web,simple,medium,one_to_one,0.98,2,1
287,8,2,web,two_factor,high,one_to_one,0.76,2,0
287,8,3,mobile,two_factor,low,multi_person,0.45,2,0
287,8,4,0,0,0,0,0,1,0
287,9,1,mobile,simple,low,one_to_one,0.45,2,3
287,9,2,mobile,multi_factor,medium,multi_person,0.76,2,0
